author,comment,time,likes,clean_comment
@harlinhatta-h1j,BEGITULAH KALAU KURANG KESADARAN WAKIL RAKYAT BERJOGET JOGET DI ANTARA MASYARAKAT SENGSARA DAN MENDERITA MAKA TERGURAN ALLAH KASIH JOGET JUGA NEGARA 🙏🙏🙏,2 bulan yang lalu,0,begitulah kalau kurang kesadaran wakil rakyat berjoget joget masyarakat sengsara menderita terguran allah kasih joget negara
@tankman20064,Protest got money to take😂😂😂😂😂😂😂,2 bulan yang lalu,0,protest got money to take
@LamatorokAdonara,Btl skali brow,2 bulan yang lalu,0,btl skali brow
@ecellular7203,"​ @aripratono5065 itu kan pilihan rakyat yg katanya 58 persen itu "" sudah jelas waktu kampanye akan naikan pajak"" e palah jogetan Oke gas ""oke gas sekarang dampaknya begini"" dan pemimpin yg ke marin' doyan Ngutang tidak di hitung untung ruginya setelah mengembalikan hutang itu menguras kas negara semua pajak di naikkan 'yg jadi korban kembali rakyat kecil lagi",2 bulan yang lalu,0,aripratonoitu kan pilihan rakyat yg katanya persen jelas waktu kampanye naikan pajak e palah jogetan oke gas oke gas sekarang dampaknya begini pemimpin yg marin doyan ngutang hitung untung ruginya mengembalikan hutang menguras kas negara semua pajak naikkan yg jadi korban rakyat kecil
@Suyanto-sb6jp,"Hasil demokrasi amplop...
Na'udzubillah...
Masihkah rakyat nt mau milih lagi ?
Ayo cerdaslah jd rakyat",2 bulan yang lalu,0,hasil demokrasi amplop naudzubillah masihkah rakyat nt mau milih ayo cerdaslah jd rakyat
@ibusumiyem9665,​ @onepack1918 hebat ente..sama saya juga nggak milih satu pun. 😅,2 bulan yang lalu,0,onepackhebat entesama milih satu
@shahrukh2489,"Iya... Indonesia tidak mengambil pelajaran daripada kasus Ukraina.. Ahli DPR daripada selebritis dan komedian diambil dan dipilih malah makin merosakkan negara,rakyat pula dikatakan tolol oleh DPR.. Sungguh keterlaluan arogan mereka",2 bulan yang lalu (diedit),0,iya indonesia mengambil pelajaran kasus ukraina ahli dpr selebritis komedian diambil dipilih malah makin merosakkan negararakyat dikatakan tolol dpr sungguh keterlaluan arogan
@Armageddon-b4w,"DPR harus bertanggung jawab, rakyat jdi korban, cari Sahroni Eko Patrio Kuya Kuya. Negara Tampa DPR bisa berdiri bravo rakyat.",2 bulan yang lalu,0,dpr bertanggung jawab rakyat jdi korban cari sahroni eko patrio kuya kuya negara tampa dpr berdiri bravo rakyat
@Einzhold,"Bener, di negara demokrasi publikasi lebih sama dengan suara voting lebih. Kualitas individu di nomer sekian. Bahkan mereka ga tau gimana yang dibawah makan 50rb sehari buat 4 orang.",2 bulan yang lalu,0,bener negara demokrasi publikasi lebih sama suara voting lebih kualitas individu nomer sekian bahkan ga tau gimana dibawah makan rb sehari buat orang
@kayyluxvy,​​ @zuliarahmawati1666 jogetan mengguncang rakyat😹,2 bulan yang lalu (diedit),0,zuliarahmawatijogetan mengguncang rakyat
@kayyluxvy,​ @OpikTaufikR siapa suruh milih mereka jadinya negara chaos kan akhirnya,2 bulan yang lalu,0,opiktaufikrsiapa suruh milih jadinya negara chaos kan akhirnya
@ButetKlipping2017a,Presidennya joget-joget ok gas ok gas.... 😂,2 bulan yang lalu,0,presidennya jogetjoget gas gas
@horaweruh4234,Inilah akibatnya sok2an pilih dpr langsung. Yg akhirnya partai mengajukan orang yg cuma terkenal tapi gak kompeten,2 bulan yang lalu,0,inilah akibatnya sokan pilih dpr langsung yg akhirnya partai mengajukan orang yg cuma terkenal gak kompeten
@marahalimmarahayat6492,mau nya polisi tni tangkap anggota DPR yg biadab itu dihukum,2 bulan yang lalu,0,mau nya polisi tni tangkap anggota dpr yg biadab dihukum
@ZionisMalysial,"Lebih parah lagi pelawak jadi dpr, kan begooo bangett",2 bulan yang lalu (diedit),0,lebih parah pelawak jadi dpr kan begooo bangett
@SS_Iswara,"Rakyat diminta cermat & bijak dalam memilih wakil rakyat. Tp masalahnya cuma 1, apa ada yg layak dipilih????",2 bulan yang lalu (diedit),0,rakyat diminta cermat bijak memilih wakil rakyat tp masalahnya cuma apa yg layak dipilih
@AndriYanto-n9w,"Sebenernya gak ngaruh , dpr ini udah kusut dr dulu tp masih sabar ,disaat kondisi ekonomi saat ini mereka enaak2 kan dan malah mau naik gaji, ini udah gak bisa ditoleransi lg ,",2 bulan yang lalu,0,sebenernya gak ngaruh dpr udah kusut dr dulu tp sabar disaat kondisi ekonomi enaak kan malah mau naik gaji udah gak ditoleransi lg
@mohkhojin5464,Salah yg milih,2 bulan yang lalu,0,salah yg milih
@ramlisianturi64,Bikin emosi ini orang gelo 😡😡,2 bulan yang lalu,0,bikin emosi orang gelo
@Kubah11222,Sama kayak ukraina😂,2 bulan yang lalu,0,sama kayak ukraina
@LatenightDev,"Asal lu tahu yang duduk di DPR banyak dari mereka dulunya juga pendemo, Jadi sama bae.",2 bulan yang lalu,0,asal lu tahu duduk dpr banyak pendemo jadi sama bae
@dalii_22,Betul 200000000 x komen mu,2 bulan yang lalu,0,betul x komen mu
@WijiHaryanti-b4h,Betul sekali saudaraku 👍,2 bulan yang lalu,0,betul sekali saudaraku
@WijiHaryanti-b4h,​ @infozamantv8191 betul sekali saudaraku itu telah tertulis di dalam Al Qur'an 👍,2 bulan yang lalu,0,infozamantvbetul sekali saudaraku tertulis al quran
@Ichan-1,"Kmren we golput ,Pilkada kalau pilpres coblos beginilah hasil penghianat suara rakyat",2 bulan yang lalu,0,kmren we golput pilkada kalau pilpres coblos beginilah hasil penghianat suara rakyat
@sunsangbawono,#GOLPUT PARLEMEN!!!,2 bulan yang lalu,0,golput parlemen
@raalen9739,Pelawak sebenarnya adalah mereka2 yg memilih.,2 bulan yang lalu,0,pelawak sebenarnya yg memilih
@yatnocepek9249,Nanti jangan coblos partai dirusak saja gambarnya,2 bulan yang lalu,0,jangan coblos partai dirusak gambarnya
@jonnigultom7807," @guide-ww7nr  hah, jauhlah lah, lu samai sama Zelensky presiden yang jago negoisasi...Rusia aja gak bisa ngalahin wkwkwkwk",2 bulan yang lalu,0,guidewwnr hah jauhlah lah lu samai sama zelensky presiden jago negoisasirusia aja gak ngalahin wkwkwkwk
@007jbond7,​ @onepack1918 bener 1112 mereka ga punya empati,2 bulan yang lalu,0,onepackbener ga punya empati
@zamilfishing9368,Iya bisa nya cuma joget2,2 bulan yang lalu,0,iya nya cuma joget
@martini8658,Bikin ulah kau,2 bulan yang lalu,0,bikin ulah kau
@Sufyani-q3v,Cari dan jemput uya dan Eko  di hakimi aja sekalian biar ngga menyakitkan hati rakyat.,2 bulan yang lalu,0,cari jemput uya eko hakimi aja sekalian biar ngga menyakitkan hati rakyat
@DavindraIkioca,"​ @aripratono5065 PRESIDEN dan DPR sama saja, mereka semua tidak berpihak ke Rakyat",2 bulan yang lalu,0,aripratonopresiden dpr sama semua berpihak rakyat
@007jbond7,​ @agusariyanto161 klo ga usah nyoblps presiden.  Dia2 lagi dia lagi dong presidennya ? 😂😂😂,2 bulan yang lalu,0,agusariyantoklo ga usah nyoblps presiden dong presidennya
@Hambali-y3m,Komidian  sama dgn badot tikus yg curi uang,2 bulan yang lalu,0,komidian sama dgn badot tikus yg curi uang
@sukamto78,GK bermutu sama sekali,2 bulan yang lalu,0,gk bermutu sama sekali
@KangIpin-e9y," @OgieNugraha dan SDA BOCOR BOCOR BOCOR, dan yang semakinHAPPY & semakinKENYANG bunglon2-nya aja.",2 bulan yang lalu,0,ogienugrahadan sda bocor bocor bocor semakinhappy semakinkenyang bunglonnya aja
@KangIpin-e9y," @zuliarahmawati1666 bukan cuma JOGET2, tapi 11/100, semakin happy bunglon2nya.",2 bulan yang lalu,0,zuliarahmawatibukan cuma joget semakin happy bunglonnya
@OgieNugraha,DPR dari kalangan artis khusus nya dari kalangan musisi/penyanyi yg dibahas malah soal kebijakan royalti yg cuma menguntungkan pribadi tidak ada faedah nya langsung buat kemaslahatan rakyat kecil,2 bulan yang lalu,0,dpr kalangan artis khusus nya kalangan musisipenyanyi yg dibahas malah soal kebijakan royalti yg cuma menguntungkan pribadi faedah nya langsung buat kemaslahatan rakyat kecil
@DanapiIrawan,"Wkwkwkw apa hubungannya kocak sama akibat wakil rakyat kalangan,,,lu paling jadi wakil juga lebih parah dari pada wakil kalangan selebritis malah lebih kejam 😂",2 bulan yang lalu,0,wkwkwkw apa hubungannya kocak sama akibat wakil rakyat kalanganlu paling jadi wakil lebih parah wakil kalangan selebritis malah lebih kejam
@NurulKhori,Kacung rakyat berdasi,2 bulan yang lalu,0,kacung rakyat berdasi
@adjengprbm6595,dulu wkt pilpres joget ok gas ok gas dan DPR joget joget.,2 bulan yang lalu,0,dulu wkt pilpres joget gas gas dpr joget joget
@sritarigan169,"Gagi mereka yang naikin mulyono periode pertama jadi presiden, dan waktu mau mulyono rombak umur cawapres mulyono nambah lagi 50 juta tunjangan rumah. Jadi bukan Prabowo yg naikin. Tapi ini baru terungkap sekarang.",2 bulan yang lalu,0,gagi naikin mulyono periode pertama jadi presiden waktu mau mulyono rombak umur cawapres mulyono nambah juta tunjangan rumah jadi bukan prabowo yg naikin baru terungkap sekarang
@nikmahhidayani1883,Selebriti yg udh gak laku,2 bulan yang lalu,0,selebriti yg udh gak laku
@radensamsudin8493,"Kader fun,cari mapan.",2 bulan yang lalu,0,kader funcari mapan
@yusufbastian174,Contohnya Ukraina 😂,2 bulan yang lalu,0,contohnya ukraina
@SaifulAlmuhairin-yi4hi,"Habis dari rumah satroni, bergeser demo di rumah eko patrio dan iya kuya Luuuur..... Biar tau rasa",2 bulan yang lalu,0,habis rumah satroni bergeser demo rumah eko patrio iya kuya luuuur biar tau rasa
@BuyungHerman-g7s,Komeng enggak loh😂,2 bulan yang lalu,0,komeng enggak loh
@BuyungHerman-g7s,​ @agusariyanto161 aku udh gak pernah😂,2 bulan yang lalu,0,agusariyantoaku udh gak pernah
@firzamusyaffa6483,"Gimana rakyat nggak ngamuk melihat tingkahnya anggota DPR,, saya salut Ama rakyat sekarang nggak ada takut2nya,,semangat pada pejuang demo💪💪",2 bulan yang lalu,0,gimana rakyat ngamuk melihat tingkahnya anggota dpr salut ama rakyat sekarang takutnyasemangat pejuang demo
@firzamusyaffa6483,"Ada wakil rakyat atau nggak sama aja,,rakyat terus ditindas😂wakil rakyat naik gaji rakyat beli apa2 mahal hasil tani nggak laku dijual",2 bulan yang lalu,0,wakil rakyat sama ajarakyat terus ditindaswakil rakyat naik gaji rakyat beli apa mahal hasil tani laku dijual
@EthanElfathan,"​ @asy6394  saya pernah dapat uang sogokkan waktu itu lupa disuruh nyoblos siapa ..
Saya tolak ..karena dalam agama saya uang itu uang haram",2 bulan yang lalu,0,asy pernah uang sogokkan waktu lupa disuruh nyoblos siapa tolak agama uang uang haram
@happytime5504,​ @onepack1918 emng lu cerdas??????,2 bulan yang lalu,0,onepackemng lu cerdas
@endriwatmoko,Kedepan golput aja❤,2 bulan yang lalu,0,kedepan golput aja
@asy6394,"​MasyaAllah,,
Kalo semua rakyat berfikir kaya anda..
Minimal malu dpt uang sogokan..
Pasti lahir pejabat2 yg bener2 amanah, punya urat malu..",2 bulan yang lalu,0,masyaallah kalo semua rakyat berfikir kaya minimal malu dpt uang sogokan lahir pejabat yg bener amanah punya urat malu
@Peanutbutter01012,Ternyata presiden yg nyetujuin itu semua. Sedangkan rakyat pajaknya makin berat trus dpr senang. Jd joget. Kok sedih bgt ya gw rasanya jd rakyat,2 bulan yang lalu,0,ternyata presiden yg nyetujuin semua rakyat pajaknya makin berat trus dpr senang jd joget kok sedih bgt gw rasanya jd rakyat
@dwiisnaeni8022,mana nih yg koar koar dr dlu pilih presiden PB,2 bulan yang lalu,0,mana nih yg koar koar dr dlu pilih presiden pb
@An-yaa312,Eko patrio goyang happy 😢,2 bulan yang lalu,0,eko patrio goyang happy
@Peanutbutter01012,"​ @An-yaa312 ya happy lah 100 juta sebulan gila. Dia jd artis kan udh ga laku banting stir tuh jd tetep dpt duit. Ga tau kerjanya apa dah. Rakyat aja byk yg jual rumah, usahanya gulung tikar dan byk lg masalah lain tentang ekonomi. Berasa mereka putri, pangeran negri kodok kita kacungnya yg bayar buat mereka makan dll",2 bulan yang lalu,0,anyaaya happy lah juta sebulan gila jd artis kan udh ga laku banting stir tuh jd tetep dpt duit ga tau kerjanya apa dah rakyat aja byk yg jual rumah usahanya gulung tikar byk lg masalah ekonomi berasa putri pangeran negri kodok kacungnya yg bayar buat makan
@EthanElfathan,"​ @asy6394 itulah pentingnya belajar Agama ... Sami'na wa Atho'na ... 
Maka pilih lah pemimpin yang takut kepada Allah ... maka dia tidak akan menghianati rakyat",2 bulan yang lalu,0,asyitulah pentingnya belajar agama samina wa athona pilih lah pemimpin takut allah menghianati rakyat
@remotivaction,"mau artis/komedian atau bukan, pas jadi anggota DPR banyak yang jadi komedian,  hasil kerjanya lawakan.",2 bulan yang lalu,0,mau artiskomedian bukan pas jadi anggota dpr banyak jadi komedian hasil kerjanya lawakan
@purba_parhorbo,"wkwkw lawak, ngeri nengok pejabat konoha miris😂",2 bulan yang lalu,0,wkwkw lawak ngeri nengok pejabat konoha miris
@KanaMichiru,​ @agusariyanto161 sulit bang... tapi bagus kalo kejadian sih😂,2 bulan yang lalu,0,agusariyantosulit bang bagus kalo kejadian sih
@AhmadMuhammad-n4k,​ @infozamantv8191 itu sudah dunia terbaik apalagi sebelumnya pileg saja sudah bagi uang ke masyarakat agar bisa dipilih pada masa tenang sampai penjeblosan suara bagi anggota DPR/DPD dan DPRD 1 Dan 2,2 bulan yang lalu,0,infozamantvitu dunia terbaik sebelumnya pileg uang masyarakat dipilih masa tenang penjeblosan suara anggota dprdpd dprd
@muzharjuniardi8748,"Tidak ada masalah dengan pelawak dll, hampir semua kalangan sudah RUSAK!!!",2 bulan yang lalu,0,masalah pelawak hampir semua kalangan rusak
@juliasihhaldo657,Betul jadi melucu saja kerja nya tanpa memikir kan penderitaan rakyat.,2 bulan yang lalu,0,betul jadi melucu kerja nya memikir kan penderitaan rakyat
@Renei-p8k,"pantasnya  ngelawak  aja  sdh dpt  saweran , kalo sdh bgini rupa  baru  tau  yg  sebenarnya aslinya  seperti  gimana , eh  ternyata .......",2 bulan yang lalu,0,pantasnya ngelawak aja sdh dpt saweran kalo sdh bgini rupa baru tau yg sebenarnya aslinya gimana eh ternyata
@amirhilalalawi5632,saya mungkin gak mau milih lagi takut kebagian dosanya.,2 bulan yang lalu,0,mungkin gak mau milih takut kebagian dosanya
@herrygunawan2655,YG JILBAB KUNING JABKAI DARI MANA ?,2 bulan yang lalu,0,yg jilbab kuning jabkai mana
@thealt1234,Udah spontan UHUY banget kan  SKRG,2 bulan yang lalu,0,udah spontan uhuy banget kan skrg
@barutoofficial1456,"Tuhh akibat pilih presiden joget joget. Ngikut semuaa nyaaa. Masyarakat di tekan dengan pajak . Mentri srimulyani 10THN gaa di ganti ., tuuh ngutang Mulu..",2 bulan yang lalu,0,tuhh akibat pilih presiden joget joget ngikut semuaa nyaaa masyarakat tekan pajak mentri srimulyani thn gaa ganti tuuh ngutang mulu
@WahyuNingrat01,Jgn salahkan.yg dipilih tapi yg memilih.  Krn perpolitikan tanah air belum cerdas! Mereka memilih Krn uang/sembako dll bukan Krn hati nurani ...Rahayu🙏🙏🙏,2 bulan yang lalu,0,jgn salahkanyg dipilih yg memilih krn perpolitikan tanah air cerdas memilih krn uangsembako bukan krn hati nurani rahayu
@DadanHildan,"Mereka sengaja ingin jadi anggota DPR yaitu dia ingin memperkaya diri,kalau amanah mewakili rakyat gak akan seperti",2 bulan yang lalu,0,sengaja jadi anggota dpr memperkaya dirikalau amanah mewakili rakyat gak
@EmanPermana-u7v,Jangan pilih selebritis untuk menjadi anggta dewan.ini akibatnya macam si eko apa kemampuanyya⁰,2 bulan yang lalu,0,jangan pilih selebritis menjadi anggta dewanini akibatnya macam si eko apa kemampuanyya
@HelmiHafiz-x1m,Terlalu. Manja tidak mewakili rakyat yg salah yg milih,2 bulan yang lalu,0,terlalu manja mewakili rakyat yg salah yg milih
@saraswatiquraisin6406,"Habis ga ada standart nya sih. Kita kerja aja saingannya banyak, ngantri jam2an buat ngelamar, harus lulus ini itu, ga boleh nikah dulu 2 thn, bisa ini itu. Test dulu. Nah ini standartnya apa? Enak beud gaji gede minta ini itu. Berjuang kagak, dapet penghargaan iya. Yg berjuang jaman kemerdekaan aja bertaruh nyawa banyak yg ga dapet penghargaan",2 bulan yang lalu,0,habis ga standart nya sih kerja aja saingannya banyak ngantri jaman buat ngelamar lulus ga nikah dulu thn test dulu nah standartnya apa enak beud gaji gede minta berjuang kagak dapet penghargaan iya yg berjuang jaman kemerdekaan aja bertaruh nyawa banyak yg ga dapet penghargaan
@radifadifa-z9b,"benar, saya setuju, cari dong DPR yg cerdas, punya etika. tdk ada wibawanya sama sekali, malu sangat2 malu, sdh disorot media asing, makanya sekarang hati2. sama sekali tdk ada wibawanaya",2 bulan yang lalu,0,benar setuju cari dong dpr yg cerdas punya etika tdk wibawanya sama sekali malu sangat malu sdh disorot media asing makanya sekarang hati sama sekali tdk wibawanaya
@mustakimakim9354,"Pemerintahan gopek
125 untuk pilih presiden
125 untuk pilih dpr-ri
125 untuk pilih dprd propinsi 
125 untuk pilih dprd kota",2 bulan yang lalu,0,pemerintahan gopek pilih presiden pilih dprri pilih dprd propinsi pilih dprd kota
@JokoUripWijoyoUtomo-pl5dz,Sdh kaya tambah kaya,2 bulan yang lalu,0,sdh kaya tambah kaya
@TasikMalaya2-o6e,Si zulphan asal  banyak. Kursi. Ga tahu moral abal2,2 bulan yang lalu,0,si zulphan asal banyak kursi ga tahu moral abal
@JendroWahyu,"Yg kasih 50 jt siapa, yg putar lagu siapa ? Yg joget siapa saja ? Ini pemicunya",2 bulan yang lalu,0,yg kasih jt siapa yg putar lagu siapa yg joget siapa pemicunya
@bambang5975,mentri sdm yg korupsi juga dong mampir ke rumahnya,2 bulan yang lalu,0,mentri sdm yg korupsi dong mampir rumahnya
@sudiannoor4914,Yg memilih mereka akan menderita 5 tahun.,2 bulan yang lalu,0,yg memilih menderita tahun
@Annaruchi96,"Masyarakat :  
bersakit sakit dahulu bersenang senang kemudian.

DPR : 
bersenang senang dahulu  malah mati kemudian 😂😂

Hukum alam",2 bulan yang lalu,0,masyarakat bersakit sakit bersenang senang kemudian dpr bersenang senang malah mati kemudian hukum alam
@riririzaldi9887,Kelihatan yang joget-joget itu sdm rendahan semua seperti ya anggota dpr kita sdm rendahan semua wkwkwk,2 bulan yang lalu,0,kelihatan jogetjoget sdm rendahan semua anggota dpr sdm rendahan semua wkwkwk
@ajiajie6904,Jadinya komedi😂terus rumah ancur,2 bulan yang lalu,0,jadinya komediterus rumah ancur
@agusprihadi2507,​ @onepack1918 sama saya sejak rezim bipang..udah golput aktif..,2 bulan yang lalu,0,onepacksama sejak rezim bipangudah golput aktif
@ElanElan-x4c,"Semua nya g artis atau orang yg berpendidikan sama saja, DPR yg bikin peraturan buat keuntungan pengusaha dan kebijakan penguasa 2014 _2019 , selama DPR dpt di soggok  di situlah rakyat menderits",2 bulan yang lalu,0,semua nya g artis orang yg berpendidikan sama dpr yg bikin peraturan buat keuntungan pengusaha kebijakan penguasa selama dpr dpt soggok situlah rakyat menderits
@ElanElan-x4c,​ @BaliSangsit si ratu pajak,2 bulan yang lalu,0,balisangsitsi ratu pajak
,"Harusnya Anggota DPR itu dari Kalangan Cendikiawan Berpendidikan dan Sudah kaya dari sana nya, jadi memiliki kewibawaan dan kehormatan jangan dari kalangan selebritis 🤦",2 bulan yang lalu,0,harusnya anggota dpr kalangan cendikiawan berpendidikan kaya sana nya jadi memiliki kewibawaan kehormatan jangan kalangan selebritis
@menggala30071981,"Dr pengusaha dan akademisi pun jg gak ada yg dipercaya, yg dipercaya cuman track record, cuman masalahnya banyak yg ketipu sama org yg manipulatif dimana itu adalah ciri khas manusia zaman sekarang",2 bulan yang lalu,0,dr pengusaha akademisi jg gak yg dipercaya yg dipercaya cuman track record cuman masalahnya banyak yg ketipu sama org yg manipulatif ciri khas manusia zaman sekarang
